CODE_TIERS_EDI,CODE_ARTICLE,FAMILLE,SS_FAMILLE,LIBELLE,UNITE,NUM_CPT,
CHAMP_CERE,3033087,000,000,REGUL'RUMEN 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033103,000,000,EXCELLENCE VIT REPRO 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033104,000,000,EXCELLENCE HEPATO 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033105,000,000,REGUL'PH 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033114,000,000,KEYNOTE-5L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033115,000,000,VELOGY ERA-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033119,000,000,P ELATUS PLUS-5 + CHEROKEE-10,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033122,000,000,VIAGLIF JARDIN-1L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033124,000,000,ORGAGROW 1.7 - 2.1 - 1.8,TNE,6011000,Engrais et amendements
CHAMP_CERE,3033125,000,000,ACTILEG EVOLUTION-10L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033127,000,000,SOLUSOP 52-25KG,KGM,6011000,Engrais et amendements
CHAMP_CERE,3033133,000,000,MATTERA-3L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033136,000,000,MAIS TONIFI CS-50MG,EA,6012000,Semences
CHAMP_CERE,3033138,000,000,MAIS LG 31259-50MG,EA,6012000,Semences
CHAMP_CERE,3033139,000,000,MAIS P 8666-50MG,EA,6012000,Semences
CHAMP_CERE,3033143,000,000,"VIAGLIF JARDIN-2,5L",LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033144,000,000,COMPOSULFO 2- 4 - 7 VRAC,TNE,6011000,Engrais et amendements
CHAMP_CERE,3033145,000,000,COMPOSULFO 2 - 4 - 7  DEPART F,TNE,6011000,Engrais et amendements
CHAMP_CERE,3033146,000,000,"COMPOSULFO 2 - 3 - 3,5 VRAC",TNE,6011000,Engrais et amendements
CHAMP_CERE,3033147,000,000,"COMPOSULFO 2 - 3 - 3,5 DEPART",TNE,6011000,Engrais et amendements
CHAMP_CERE,3033165,000,000,FOLHUB BMO+ -10L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033168,000,000,MAIS LG 31255-50MG,EA,6012000,Semences
CHAMP_CERE,3033184,000,000,MAIS DKC 3969-50MG,EA,6012000,Semences
CHAMP_CERE,3033186,000,000,MAIS DKC 5065-50MG,EA,6012000,Semences
CHAMP_CERE,3033188,000,000,MAIS P 7326-50MG,EA,6012000,Semences
CHAMP_CERE,3033193,000,000,MAIS P 8333-50MG,EA,6012000,Semences
CHAMP_CERE,3033203,000,000,MAIS P 8333-SONIDO-50MG,EA,6012000,Semences
CHAMP_CERE,3033206,000,000,LUZERNE GALAXIE-300KG,EA,6012000,Semences
CHAMP_CERE,3033208,000,000,LUZERNE ARTEMIS-NT-250KG,KGM,6012000,Semences
CHAMP_CERE,3033216,000,000,"OLORIM WG-0,100 KG",NAR,6014000,Aliments
CHAMP_CERE,3033218,000,000,PREVOT-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033226,000,000,LUZERNE MEZZO-NT-25KG,KGM,6014000,Aliments
CHAMP_CERE,3033236,000,000,GOLTIX DUO-5L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033238,000,000,RACKAM-1L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033239,000,000,U 600 D-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033240,000,000,MYSTIC EXTRA-5L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033243,000,000,PERSALIM MICHEL CHAOURCE VRAC,TNE,6014000,Aliments
CHAMP_CERE,3033248,000,000,PHYTOCRYPT BOITE 5 SERINGUES,NAR,6014000,Aliments
CHAMP_CERE,3033249,000,000,PHYTOHYDRAL SEAU 2 KG,NAR,6014000,Aliments
CHAMP_CERE,3033252,000,000,ONYX-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033253,000,000,COMET 200-5L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033261,000,000,O MYSTIC EXTRA-5 + FUNGISTOP F,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033263,000,000,KUNSHI-5KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,3033271,000,000,TRIMANOC DG RAINCOAT-10KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,3033291,000,000,MIXALIA FIBRE NRJ DESTOCK VRAC,TNE,6014000,Aliments
CHAMP_CERE,3033298,000,000,MAIS DS 21189B-50MG,EA,6012000,Semences
CHAMP_CERE,3033300,000,000,MAIS JOFFREY-50MG,EA,6012000,Semences
CHAMP_CERE,3033301,000,000,MAIS JOFFREY-SONIDO-50MG,EA,6012000,Semences
CHAMP_CERE,3033303,000,000,MAIS MALAWI CS-SONIDO-50MG,EA,6012000,Semences
CHAMP_CERE,3033316,000,000,PIXIES-1L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033319,000,000,O CONTREVERSE-20 + STABILAN 46,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033329,000,000,MAIS LG 30273-BIO-50MG,EA,6012000,Semences
CHAMP_CERE,3033332,000,000,O FRUMIDOR GP-5+LIBRAX-15,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033354,000,000,PHYTOSTART SEAU DE 5KG,TNE,6014000,Aliments
CHAMP_CERE,3033367,000,000,MASQUE POUSSIERE PLIABLE 9322,NAR,6023000,Fournitures magasin atelier
CHAMP_CERE,3033372,000,000,MAIS WALTERINIO-50MG,EA,6012000,Semences
CHAMP_CERE,3033377,000,000,PERSALIM MICHEL CHAOURCE GR VR,TNE,6014000,Aliments
CHAMP_CERE,3033398,000,000,ACTIMUM-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033416,000,000,EQUIPEMENT TUBALIMENTS,NAR,6066000,Achats de petits équipements
CHAMP_CERE,3033417,000,000,FIXA MN CU-10L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033444,000,000,FICEL GIGAFIL HD 130-1300 OR -,NAR,6027000,Autres fournitures consommables
CHAMP_CERE,3033450,000,000,OXYCUIVRE-10L,EA,6014000,Aliments
CHAMP_CERE,3033462,000,000,RGA BARIDOL 4N T-10KG,KGM,6012000,Semences
CHAMP_CERE,3033467,000,000,BOGOTA-5L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033478,000,000,GUIDE VIVESCIA 2017,NAR,6066000,Achats de petits équipements
CHAMP_CERE,3033488,000,000,ENRUB AGROLAND-750X1500 VC,NAR,6027000,Autres fournitures consommables
CHAMP_CERE,3033489,000,000,ENSIL LABEL TRISILO-16X25 150,NAR,6027000,Autres fournitures consommables
CHAMP_CERE,3033490,000,000,ENSIL LABEL TRISILO-6X58 150 M,NAR,6027000,Autres fournitures consommables
CHAMP_CERE,3033496,000,000,FICEL MAXIFIL 818-9000M 63 BL-,NAR,6027000,Autres fournitures consommables
CHAMP_CERE,3033499,000,000,O ATIC AQUA-20 + ISARD-10,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033500,000,000,BIOLYTE 12 SACHETS,NAR,6014000,Aliments
CHAMP_CERE,3033506,000,000,RGI JEDOR 2N NON ALTER-15KG,KGM,6012000,Semences
CHAMP_CERE,3033507,000,000,VESCE H BARVICOS-25KG,KGM,6012000,Semences
CHAMP_CERE,3033528,000,000,SELIA MAG 12KG,NAR,6014000,Aliments
CHAMP_CERE,3033529,000,000,SELIA MAG 20KG,NAR,6014000,Aliments
CHAMP_CERE,3033531,000,000,SELIA OLIGO 12KG,NAR,6014000,Aliments
CHAMP_CERE,3033532,000,000,SELIA OLIGO 20KG,NAR,6014000,Aliments
CHAMP_CERE,3033533,000,000,SELIA CAL 12KG,NAR,6014000,Aliments
CHAMP_CERE,3033535,000,000,SELIA MOUTON 12KG,NAR,6014000,Aliments
CHAMP_CERE,3033553,000,000,"CRAMPILLON GALVA 35X3,5 EN 5 K",KGM,6151000,Entretien des terrains
CHAMP_CERE,3033559,000,000,COOWIN MEGA PLUS VRAC,TNE,6014000,Aliments
CHAMP_CERE,3033577,000,000,PULMATOP (SEAU 15 KG),TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3033586,000,000,ENRUB AGROLAND-500X1800 VC,NAR,6027000,Autres fournitures consommables
CHAMP_CERE,3033596,000,000,CARAT,MTQ,6014000,Aliments
CHAMP_CERE,3033600,000,000,CAMELINE CCE11-10KG,KGM,6012000,Semences
CHAMP_CERE,3033618,000,000,THIOVIT GOLD-20KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,3033625,000,000,GENISS'CROISSANCE VRAC,TNE,6014000,Aliments
CHAMP_CERE,3033627,000,000,LACTIV 4/25/5 BOVIN SUP,TNE,6014000,Aliments
CHAMP_CERE,3033634,000,000,FET EL SEGRIA-NT-25KG,KGM,6012000,Semences
CHAMP_CERE,3033636,000,000,CROUSTI CROC 20KG DONT 3KG GRA,TNE,6014000,Aliments
CHAMP_CERE,3033637,000,000,BUGGY GREENLINE-10L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033652,000,000,RGH LEONIS 4N ITAL-BIO-10KG,KGM,6012000,Semences
CHAMP_CERE,3033653,000,000,PLANTAIN HERCULES-5KG,KGM,6012000,Semences
CHAMP_CERE,3033654,000,000,MEL CS MIXTE L123-BIO-15KG,KGM,6012000,Semences
CHAMP_CERE,3033675,000,000,ATOUTSOL MIX1-25KG,KGM,6011000,Engrais et amendements
CHAMP_CERE,3033678,000,000,MIXALIA CHEL 28,TNE,6014000,Aliments
CHAMP_CERE,3033684,000,000,VENDETTA-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033696,000,000,GAZON PLAINES DE JEUX-5KG,KGM,6012000,Semences
CHAMP_CERE,3033702,000,000,TREFLE ALEXANDRIE AKENATON-BIO,KGM,6012000,Semences
CHAMP_CERE,3033723,000,000,MOUTARDE D'ABYSSINIE CARBON-10,EA,6012000,Semences
CHAMP_CERE,3033747,000,000,NEXEN 36 + 24SO3 BB 600K,TNE,6011000,Engrais et amendements
CHAMP_CERE,3033749,000,000,MEL BIOPTIMAL-25KG,KGM,6012000,Semences
CHAMP_CERE,3033764,000,000,PATTON M-5L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033766,000,000,P CANOPY SULTAN-5 + AFAENA-1,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033769,000,000,SLIDER-20L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033773,000,000,MINELIA CALCI 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033775,000,000,MINELIA ELEVAGE 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033776,000,000,MINELIA EQUILIBRE 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033777,000,000,MINELIA GESTANTE 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033778,000,000,MINELIA LACTATION 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033779,000,000,MINELIA LEVURE 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033781,000,000,MINELIA MIXTE 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033783,000,000,MINELIA OVIN PHOS 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033784,000,000,MINELIA OVIN TECH 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033785,000,000,MINELIA PRIM 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033786,000,000,MINELIA PULPE 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033788,000,000,"COLZA H L ES ALICIA-NT-0,1MIG",NAR,6012000,Semences
CHAMP_CERE,3033793,000,000,MINELIA VA  25KG,TNE,6014000,Aliments
CHAMP_CERE,3033799,000,000,MINELIA HGM 25KG,TNE,6014000,Aliments
CHAMP_CERE,3033802,000,000,MINELIA ELEVAGE VRAC,TNE,6014000,Aliments
CHAMP_CERE,3033815,000,000,MINELIA PRIM BBAG,TNE,6014000,Aliments
CHAMP_CERE,3033817,000,000,MINELIA REPRO BBAG (CDE),TNE,6014000,Aliments
CHAMP_CERE,3033825,000,000,MINELIA HGM BBAG (CDE),TNE,6014000,Aliments
CHAMP_CERE,3033826,000,000,"COLZA H L DJANGO-THIRAME-1,5MI",EA,6012000,Semences
CHAMP_CERE,3033863,000,000,P AUSTRAL PLUS NET-5L + AG 40R,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033864,000,000,P AUSTRAL PLUS NET-20L + AG 40,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3033865,000,000,O HELOSATE PLUS-10x20L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3033909,000,000,PRIMA 39.5,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3033910,000,000,PRIMA 40,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3033912,000,000,PRIMA 43,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3033913,000,000,PRIMA 44,TNE,6014000,Aliments
CHAMP_CERE,3033914,000,000,PRIMA 46,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3033925,000,000,PRESTI FERTI,TNE,6014000,Aliments
CHAMP_CERE,3033932,000,000,PRESTI OR,TNE,6014000,Aliments
CHAMP_CERE,3033933,000,000,PRESTI ORIGIN,TNE,6014000,Aliments
CHAMP_CERE,3033941,000,000,PRESTI ONDINE PAL,TNE,6014000,Aliments
CHAMP_CERE,3033944,000,000,PRESTI OSMOSE PAL,TNE,6014000,Aliments
CHAMP_CERE,3033945,000,000,PRESTI MAIS PAL,TNE,6014000,Aliments
CHAMP_CERE,3033947,000,000,PRESTI ORIGIN PAL,TNE,6014000,Aliments
CHAMP_CERE,3033948,000,000,PRESTI OPUS PAL,TNE,6014000,Aliments
CHAMP_CERE,3033949,000,000,PRESTI FERTI PAL,TNE,6014000,Aliments
CHAMP_CERE,3033950,000,000,PRESTI OXYGENE PAL,TNE,6014000,Aliments
CHAMP_CERE,3033951,000,000,PRESTI MILK PAL,TNE,6014000,Aliments
CHAMP_CERE,3033952,000,000,PRESTI GLUCI PAL,TNE,6014000,Aliments
CHAMP_CERE,3033953,000,000,PRESTI EXTRA PAL,TNE,6014000,Aliments
CHAMP_CERE,3033962,000,000,CAMELINE-BIO-10KG,EA,6012000,Semences
CHAMP_CERE,3033968,000,000,GUIDE VIVESCIA 2018,NAR,6066000,Achats de petits équipements
CHAMP_CERE,3033995,000,000,SYNCHRO LAC AMIDON PAL,TNE,6051000,Prestations de services vegetaux
CHAMP_CERE,3034001,000,000,NUTRI BASE 40 SU,TNE,6011000,Engrais et amendements
CHAMP_CERE,3034048,000,000,PHYTOCRYPT BOITE 6 SERINGUES,NAR,6014000,Aliments
CHAMP_CERE,3034051,000,000,PRIMA 45 VRAC,TNE,6014000,Aliments
CHAMP_CERE,3034059,000,000,PROFIMASH BASE,TNE,6014000,Aliments
CHAMP_CERE,3034060,000,000,PROFIMASH DESIPULPE,TNE,6014000,Aliments
CHAMP_CERE,3034065,000,000,PROFIMASH 7030,TNE,6014000,Aliments
CHAMP_CERE,3034066,000,000,PROFIMASH 5050,TNE,6014000,Aliments
CHAMP_CERE,3034067,000,000,PROFIMASH 3200,TNE,6014000,Aliments
CHAMP_CERE,3034074,000,000,PRIMA 19 PAL,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034075,000,000,PRIMA 40 PAL,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034094,000,000,"COLZA H H WRH 487-THIRAME-1,5M",EA,6012000,Semences
CHAMP_CERE,3034096,000,000,PROFIMASH MULTI,TNE,6014000,Aliments
CHAMP_CERE,3034099,000,000,NUTRILIN 38 VRAC,TNE,6014000,Aliments
CHAMP_CERE,3034102,000,000,PRESTI PERF,TNE,6014000,Aliments
CHAMP_CERE,3034105,000,000,PROQUAL BIG-BAG 600KG,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034106,000,000,SAINFOIN PERLY COSSE-NT-25KG,KGM,6012000,Semences
CHAMP_CERE,3034107,000,000,TRINITY-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034143,000,000,BIG BAG 180,NAR,6017000,Achats emballages
CHAMP_CERE,3034160,000,000,AVOINE NOIRE SAC 15 KG,TNE,6012000,Semences
CHAMP_CERE,3034185,000,000,PROFIMASH LUZAMEGA VRAC,TNE,6014000,Aliments
CHAMP_CERE,3034189,000,000,EVEIL MIX PAL,TNE,6014000,Aliments
CHAMP_CERE,3034192,000,000,CASIO 3 VRAC,TNE,6014000,Aliments
CHAMP_CERE,3034212,000,000,YUCCA-10L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034218,000,000,"INOCULUM SOJA RIZOLIQ TOP-0,4L",EA,6012000,Semences
CHAMP_CERE,3034316,000,000,PRIMA 44 PAL,TNE,6014000,Aliments
CHAMP_CERE,3034317,000,000,PRIMA 43 PAL,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034318,000,000,PRIMA 39.5 PAL,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034343,000,000,VIVA COMPLET,TNE,6014000,Aliments
CHAMP_CERE,3034345,000,000,VIVA CROISSANCE,TNE,6014000,Aliments
CHAMP_CERE,3034347,000,000,VIVA CEREALES VRAC,TNE,6014000,Aliments
CHAMP_CERE,3034351,000,000,ENJEU-3KG,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3034352,000,000,BETAGRI 160-10L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034353,000,000,CALARIS-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034356,000,000,O LIBRAX-10 + COMET 200-5,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3034361,000,000,SYLLIT MAX-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034369,000,000,VIVA EQUILIBRE,TNE,6014000,Aliments
CHAMP_CERE,3034370,000,000,VIVA ENGRAIS,TNE,6014000,Aliments
CHAMP_CERE,3034371,000,000,VIVA CROISSANCE PAL,TNE,6014000,Aliments
CHAMP_CERE,3034372,000,000,VIVA COMPLET PAL,TNE,6014000,Aliments
CHAMP_CERE,3034376,000,000,VIVA ALLAITANTE,TNE,6014000,Aliments
CHAMP_CERE,3034380,000,000,VIVA CEREALES PAL,TNE,6014000,Aliments
CHAMP_CERE,3034381,000,000,VIVA FIRST,TNE,6014000,Aliments
CHAMP_CERE,3034416,000,000,MAIS POESI CS-SONIDO-50MG,EA,6012000,Semences
CHAMP_CERE,3034417,000,000,MAIS P 8012E WAXY-SONIDO-50MG,EA,6012000,Semences
CHAMP_CERE,3034418,000,000,MAIS CHIANTI CS (CSM 16210)-SO,EA,6012000,Semences
CHAMP_CERE,3034421,000,000,MAIS LG 31259-SONIDO-50MG,EA,6012000,Semences
CHAMP_CERE,3034448,000,000,MAIS POESI CS-50MG,EA,6012000,Semences
CHAMP_CERE,3034449,000,000,MAIS P 8012E WAXY-50MG,EA,6012000,Semences
CHAMP_CERE,3034450,000,000,MAIS CHIANTI CS (CSM 16210)-50,EA,6012000,Semences
CHAMP_CERE,3034452,000,000,MAIS ES PERSPECTIVE-50MG,EA,6012000,Semences
CHAMP_CERE,3034453,000,000,MAIS LG 31295 HDI-50MG,EA,6012000,Semences
CHAMP_CERE,3034454,000,000,MAIS RGT ATTRAXXION-50MG,EA,6012000,Semences
CHAMP_CERE,3034455,000,000,MAIS VOLODIA-50MG,EA,6012000,Semences
CHAMP_CERE,3034456,000,000,MAIS P 0312-50MG,EA,6012000,Semences
CHAMP_CERE,3034459,000,000,SORGHO F BMR ARIGATO-200MG,NAR,6012000,Semences
CHAMP_CERE,3034460,000,000,TOURNESOL OL ES ARTIC-BIO-150M,EA,6012000,Semences
CHAMP_CERE,3034461,000,000,SEAU NEALIA 15L,NAR,6014000,Aliments
CHAMP_CERE,3034467,000,000,PHYTOBEEF SEAU 5 KG,TNE,6014000,Aliments
CHAMP_CERE,3034496,000,000,COLNAGO-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034501,000,000,O KEYNOTE-5+FUNGISTOP-10+MYSTI,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3034503,000,000,O KEYNOTE-5L + FUNGISTOP FL-10,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3034506,000,000,MAIS KWS GUSTUS-50MG,EA,6012000,Semences
CHAMP_CERE,3034507,000,000,MAIS KOLETIS-50MG,EA,6012000,Semences
CHAMP_CERE,3034510,000,000,MAIS AGRO VITALLO-SONIDO-50MG,EA,6012000,Semences
CHAMP_CERE,3034515,000,000,LUZERNE DENTELLE-NT-25KG,KGM,6012000,Semences
CHAMP_CERE,3034517,000,000,"LUZERNE DENTELLE-S GOLD-4,5MIG",EA,6012000,Semences
CHAMP_CERE,3034518,000,000,LUZERNE SIBEMOL-NT-250KG,KGM,6012000,Semences
CHAMP_CERE,3034533,000,000,COMBINAISON EPI PHYTOS - T3 L,NAR,6068000,Autres fournitures non stockables
CHAMP_CERE,3034540,000,000,LACT'IN PRIM,TNE,6014000,Aliments
CHAMP_CERE,3034551,000,000,TARGET SC-15L,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3034552,000,000,VEX TRON-10L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034553,000,000,TOURNESOL OL SY ARCO-75MG,EA,6012000,Semences
CHAMP_CERE,3034555,000,000,LACT'IN OPTI,TNE,6014000,Aliments
CHAMP_CERE,3034556,000,000,LACT'IN VA,TNE,6014000,Aliments
CHAMP_CERE,3034557,000,000,SEAU 15L BLEU HORSEMEAL,NAR,6014000,Aliments
CHAMP_CERE,3034602,000,000,LACT'IN MAIS/HERBE,TNE,6014000,Aliments
CHAMP_CERE,3034611,000,000,LACT'IN OVIN TECH,TNE,6014000,Aliments
CHAMP_CERE,3034618,000,000,VIVA VIANDE 40 PAL,TNE,6014000,Aliments
CHAMP_CERE,3034626,000,000,VIVA FIXE LIN,TNE,6014000,Aliments
CHAMP_CERE,3034634,000,000,NEALIQ 30/15,TNE,6014000,Aliments
CHAMP_CERE,3034635,000,000,NEALIQ 26/16,TNE,6014000,Aliments
CHAMP_CERE,3034639,000,000,NEALIQ 10/35,TNE,6014000,Aliments
CHAMP_CERE,3034640,000,000,NEALIQ 40/4,TNE,6014000,Aliments
CHAMP_CERE,3034641,000,000,NEALIQ 32/20,TNE,6014000,Aliments
CHAMP_CERE,3034644,000,000,O FUNGISTOP FL-10+KEYNOTE-5+BA,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3034715,000,000,"LAUDIS WG-1,25KG",EA,6012000,Semences
CHAMP_CERE,3034723,000,000,O LIBRAX-2*5 + COMET 200-5,EA,6013000,Produits de santé des végétaux
CHAMP_CERE,3034746,000,000,LITHAMAX 25KG (DF),NAR,6014000,Aliments
CHAMP_CERE,3034753,000,000,3T PRO-5L,LTR,6011000,Engrais et amendements
CHAMP_CERE,3034764,000,000,MOUTARDE D'ABYSSINIE CAPUCCINO,KGM,6012000,Semences
CHAMP_CERE,3034765,000,000,MOUTARDE D'ABYSSINIE ELEVEN-10,KGM,6012000,Semences
CHAMP_CERE,3034767,000,000,MOUTARDE AN RGT ULTIMO-300KG,KGM,6012000,Semences
CHAMP_CERE,3034768,000,000,VESCE P BERNINOVA-25KG,KGM,6012000,Semences
CHAMP_CERE,3034773,000,000,FEVEROLE P VESUVIO-30KG,KGM,6012000,Semences
CHAMP_CERE,3034796,000,000,"ENSIL AGRI-10X34,8 150 MI G",NAR,6027000,Autres fournitures consommables
CHAMP_CERE,3034805,000,000,SYNCHRO 21 TEC PAL,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034811,000,000,O KEYNOTE-5+FUNGISTOP-10+COLNA,NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034823,000,000,XEDAMATE 60-5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,3034829,000,000,MAIS VUIR ORMIANE-50MG,EA,6012000,Semences
CHAMP_CERE,3034876,000,000,GENISS'PRO,TNE,6014000,Aliments
CHAMP_CERE,3034884,000,000,POULET POULETTE ARC EN CIEL M,TNE,6014000,Aliments
CHAMP_CERE,3034887,000,000,RADIS F ROMESA-BIO-10KG,KGM,6012000,Semences
CHAMP_CERE,3034893,000,000,FEVEROLE DIANA-50MG,NAR,6012000,Semences
CHAMP_CERE,3034899,000,000,SUCRALIA PROTECT 25 KG,TNE,6014000,Aliments
CHAMP_CERE,3034909,000,000,DACTYLE ARCHIBALDI-10KG,KGM,6012000,Semences
CHAMP_CERE,3034923,000,000,MEL NATUREXTRA OPTIMAL 4-NT-30,KGM,6012000,Semences
CHAMP_CERE,3034924,000,000,ATOUTSOL MIX 1-300KG,KGM,6013000,Produits de santé des végétaux
CHAMP_CERE,3034926,000,000,TREFLE VIOLET ROSETA-NT-10KG,KGM,6012000,Semences
CHAMP_CERE,3034954,000,000,OVIPERF AGNEAU SAC 25 KG,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034958,000,000,OVIPERF AGNEAU VRAC,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034963,000,000,OVIPERF AGNEAU PAL,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034977,000,000,OVIMIX PROTEINE,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034989,000,000,VIGOR 09-05-00 BB 500 KG,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3034993,000,000,"RATRON GL-0,75 KG",NAR,6013000,Produits de santé des végétaux
CHAMP_CERE,3035003,000,000,POIS F LIVIOLETTA-NT-25KG,KGM,6012000,Semences
CHAMP_CERE,3035005,000,000,MEL BIOPTI'CRAIE-25KG,KGM,6012000,Semences
CHAMP_CERE,3035006,000,000,FEVEROLE P FERNANDO-25KG,KGM,6012000,Semences
CHAMP_CERE,3035036,000,000,EXAL SEPIOLITE 20KG,TNE,6014000,Aliments
CHAMP_CERE,3035037,000,000,COOMIN DU VIOT BBT (D),TNE,6014000,Aliments
CHAMP_CERE,3035038,000,000,HORSEMEAL PERFORMER BIG BAG,TNE,6013000,Produits de santé des végétaux
CHAMP_CERE,3035054,000,000,VESCE VELUE MASSA-25KG,KGM,6012000,Semences
CHAMP_CERE,3035057,000,000,NATURA 39.5,TNE,6014000,Aliments
CHAMP_CERE,3035058,000,000,NATURA FIXE SU,TNE,6014000,Aliments
CHAMP_CERE,3035123,000,000,SAINFOIN COSSE-BIO-10KG,KGM,6012000,Semences
CHAMP_CERE,3035128,000,000,NATURA FIXE 19 PAL,TNE,6014000,Aliments
CHAMP_CERE,3035129,000,000,NATURA VEAU PAL,TNE,6014000,Aliments
CHAMP_CERE,3035153,000,000,BUTINAL 2 MELIFERE ANNUEL-10KG,KGM,6012000,Semences
CHAMP_CERE,3035512,000,000,NATURA STAR,TNE,6014000,Aliments
CHAMP_CERE,4730000,000,000,ARTICLE ABSENT,,2621000,Coopératives agricoles
CHAMP_CERE,4913510,M.C,,BIG BAG SDF 95X95X170,NAR,6017000,Achats emballages
CHAMP_CERE,4920241,P.S,,PALETTE CONSIGNEE IPP LOGIPAL,NAR,6017000,Achats emballages
CHAMP_CERE,5100331,PHY,HER,AMBITION 1L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,5100333,PHY,HER,AMBITION 5L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,5100357,,,AMEGA MAX EN 20L,LTR,6013000,Produits de santé des végétaux
CHAMP_CERE,5100389,PHY,HER,ALIGATOR DOSE 100GR,NAR,6013000,Produits de santé des végétaux
